Trial,Variance,Anisotropy,Regime,Chem,Mass,Contribution,Time,fraction,Mass_spatial_base,Cont_spatial_base,meanmass_spatial_fraction,contribution_spatial_fraction
56,0.1,5,Slow,Mobile active nitrate reducers,1.523141107818965,0.012276510613458207,205.0,1.0,1.509833376107427,1.509833376107427,1.0088140399610501,0.00813103671420277
56,0.1,5,Slow,Mobile active sulphate reducers,0.0077151041641540345,6.218370554701754e-05,205.0,1.0,0.007722001427336784,0.007722001427336784,0.9991068036897361,0.008052796432655397
56,0.1,5,Slow,Mobile active ammonia oxidizers,0.287146967973555,0.002314403295829555,205.0,1.0,0.28813317456896803,0.28813317456896803,0.9965772542613729,0.008032408275415629
56,0.1,5,Slow,Immobile inactive aerobic degraders,53.704304901075936,0.4328564607192105,205.0,1.0,53.707987746740656,53.707987746740656,0.9999314283439162,0.008059442903732304
56,0.1,5,Slow,Immobile inactive nitrate reducers,17.87377328326675,0.14406253385727044,205.0,1.0,17.95039984404896,17.95039984404896,0.9957312059091757,0.008025589129427167
56,0.1,5,Slow,Immobile inactive sulphate reducers,1.5084197873017264,0.012157856834995892,205.0,1.0,1.4919620086020235,1.4919620086020235,1.0110309636604782,0.008148905109445695
56,0.1,5,Slow,Immobile inactive ammonia oxidizers,0.6814710359755567,0.0054926535453421995,205.0,1.0,0.669099324310419,0.669099324310419,1.0184900973826092,0.008209025694358588
56,0.1,5,Slow,Mobile inactive aerobic degraders,28.643463685221796,0.2308661910132262,205.0,1.0,28.646032183282014,28.646032183282014,0.9999103366901293,0.008059272905095772
56,0.1,5,Slow,Mobile inactive nitrate reducers,9.565902126870103,0.07710112896630013,205.0,1.0,9.58750505655317,9.58750505655317,0.9977467621080105,0.008041834503503143
56,0.1,5,Slow,Mobile inactive sulphate reducers,0.7885866180925001,0.006356004664929805,205.0,1.0,0.7886368005175947,0.7886368005175947,0.9999363681417585,0.00805948271848113
56,0.1,5,Slow,Mobile inactive ammonia oxidizers,0.3664159582737736,0.002953311008150595,205.0,1.0,0.36579328988849696,0.36579328988849696,1.0017022411358787,0.008073715647027966
56,0.1,5,Slow,Total,124.06954677734007,1.0,205.0,1.0,124.13264297663513,124.13264297663513,0.9994917034086921,0.008055898722693152
57,0.1,10,Slow,Immobile active aerobic degraders,4.253565944495573,0.03379605437842116,207.5,1.0121951219512195,4.284191326307593,4.284191326307593,0.9928515373195494,0.007888549274373536
57,0.1,10,Slow,Immobile active nitrate reducers,2.9759031358779784,0.023644580927491214,207.5,1.0121951219512195,3.001638920409575,3.001638920409575,0.9914260891419662,0.0078772235949902
57,0.1,10,Slow,Immobile active sulphate reducers,0.003087796090044429,2.4533609195282653e-05,207.5,1.0121951219512195,0.0030923511398079123,0.0030923511398079123,0.9985269946530825,0.007933642748218629
57,0.1,10,Slow,Immobile active ammonia oxidizers,0.5468733253740329,0.004345097944553109,207.5,1.0121951219512195,0.5570738925972871,0.5570738925972871,0.9816890230204554,0.007799859232847254
57,0.1,10,Slow,Mobile active aerobic degraders,1.294019718899,0.010281434767281149,207.5,1.0121951219512195,1.2735416801338104,1.2735416801338104,1.0160795984023372,0.008073104263223552
57,0.1,10,Slow,Mobile active nitrate reducers,1.5596525405319717,0.012391979520024124,207.5,1.0121951219512195,1.509833376107427,1.509833376107427,1.0329964651814665,0.00820751462785415
57,0.1,10,Slow,Mobile active sulphate reducers,0.007680967591109081,6.1027947321220434e-05,207.5,1.0121951219512195,0.007722001427336784,0.007722001427336784,0.9946861138768457,0.00790312562040903
57,0.1,10,Slow,Mobile active ammonia oxidizers,0.28477650860484705,0.002262647974921116,207.5,1.0121951219512195,0.28813317456896803,0.28813317456896803,0.9883502968058351,0.00785278535977649
57,0.1,10,Slow,Immobile inactive aerobic degraders,53.85725822773121,0.4279145666220359,207.5,1.0121951219512195,53.707987746740656,53.707987746740656,1.0027792975915322,0.007967428767576654
57,0.1,10,Slow,Immobile inactive nitrate reducers,18.04090593285596,0.14334124494573594,207.5,1.0121951219512195,17.95039984404896,17.95039984404896,1.0050420096261536,0.007985406798236722
57,0.1,10,Slow,Immobile inactive sulphate reducers,1.484851185028944,0.011797656847906785,207.5,1.0121951219512195,1.4919620086020235,1.4919620086020235,0.9952339110968769,0.007907478059016565
57,0.1,10,Slow,Immobile inactive ammonia oxidizers,0.6701264533819367,0.005324386727381561,207.5,1.0121951219512195,0.669099324310419,0.669099324310419,1.0015350920770638,0.007957543123913526
57,0.1,10,Slow,Mobile inactive aerobic degraders,29.717224495283197,0.2361136392673095,207.5,1.0121951219512195,28.646032183282014,28.646032183282014,1.0373940902232994,0.008242455281646537
57,0.1,10,Slow,Mobile inactive nitrate reducers,10.00958823977984,0.07952964474312889,207.5,1.0121951219512195,9.58750505655317,9.58750505655317,1.0440242983692791,0.008295134581313151
57,0.1,10,Slow,Mobile inactive sulphate reducers,0.7886570075527823,0.006266153025714418,207.5,1.0121951219512195,0.7886368005175947,0.7886368005175947,1.0000256227393578,0.007945549867317684
57,0.1,10,Slow,Mobile inactive ammonia oxidizers,0.3656669762497409,0.002905350751578537,207.5,1.0121951219512195,0.36579328988849696,0.36579328988849696,0.9996546857412433,0.007942602644417455
57,0.1,10,Slow,Total,125.85983845532816,1.0,207.5,1.0121951219512195,124.13264297663513,124.13264297663513,1.0139141118506445,0.008055898722693152
58,1.0,2,Slow,Immobile active aerobic degraders,4.130868495770049,0.031087629085167025,202.5,0.9878048780487804,4.284191326307593,4.284191326307593,0.9642119553354104,0.007256358719151895
58,1.0,2,Slow,Immobile active nitrate reducers,2.9681000183516253,0.02233699585273101,202.5,0.9878048780487804,3.001638920409575,3.001638920409575,0.9888264701560529,0.0074415998875984445
58,1.0,2,Slow,Immobile active sulphate reducers,0.003254361659779744,2.449131176454013e-05,202.5,0.9878048780487804,0.0030923511398079123,0.0030923511398079123,1.0523907255829605,0.007919964666775022
58,1.0,2,Slow,Immobile active ammonia oxidizers,0.56762242327815,0.004271749481583375,202.5,0.9878048780487804,0.5570738925972871,0.5570738925972871,1.0189356040931692,0.007668191847345204
58,1.0,2,Slow,Mobile active aerobic degraders,1.740756074710678,0.013100387783772552,202.5,0.9878048780487804,1.2735416801338104,1.2735416801338104,1.3668622722483474,0.010286579534951773
58,1.0,2,Slow,Mobile active nitrate reducers,2.0363627403312177,0.015325031435664268,202.5,0.9878048780487804,1.509833376107427,1.509833376107427,1.3487334248639151,0.010150147478640629
58,1.0,2,Slow,Mobile active sulphate reducers,0.007652796465453212,5.759256152208679e-05,202.5,0.9878048780487804,0.007722001427336784,0.007722001427336784,0.9910379501305739,0.007458242796770591
58,1.0,2,Slow,Mobile active ammonia oxidizers,0.2716218599605514,0.0020441414783654863,202.5,0.9878048780487804,0.28813317456896803,0.28813317456896803,0.9426955447489977,0.00709443291777635
58,1.0,2,Slow,Immobile inactive aerobic degraders,53.493266633913954,0.40257365572685855,202.5,0.9878048780487804,53.707987746740656,53.707987746740656,0.9960020637183575,0.0074956011687719445
58,1.0,2,Slow,Immobile inactive nitrate reducers,18.06227153255961,0.13593102719555605,202.5,0.9878048780487804,17.95039984404896,17.95039984404896,1.0062322672187014,0.007572590492496514
58,1.0,2,Slow,Immobile inactive sulphate reducers,1.6539955960749742,0.01244745545686837,202.5,0.9878048780487804,1.4919620086020235,1.4919620086020235,1.108604365619723,0.00834301100504007
58,1.0,2,Slow,Immobile inactive ammonia oxidizers,0.7664750790233821,0.005768252604531567,202.5,0.9878048780487804,0.669099324310419,0.669099324310419,1.1455325856341576,0.00862092128171911
58,1.0,2,Slow,Mobile inactive aerobic degraders,34.686266087326935,0.2610380300356705,202.5,0.9878048780487804,28.646032183282014,28.646032183282014,1.210857610764329,0.00911253706501153
58,1.0,2,Slow,Mobile inactive nitrate reducers,11.312663298015542,0.08513557885810423,202.5,0.9878048780487804,9.58750505655317,9.58750505655317,1.1799381832172497,0.008879847088050617
58,1.0,2,Slow,Mobile inactive sulphate reducers,0.7987434705394377,0.006011094463974272,202.5,0.9878048780487804,0.7886368005175947,0.7886368005175947,1.0128153669917634,0.007622132850038315
58,1.0,2,Slow,Mobile inactive ammonia oxidizers,0.3782892035638451,0.002846886667866152,202.5,0.9878048780487804,0.36579328988849696,0.36579328988849696,1.034161134227359,0.00778277444272954
58,1.0,2,Slow,Total,132.87820967154516,1.0,202.5,0.9878048780487804,124.13264297663513,124.13264297663513,1.0704533995667536,0.008055898722693152
59,1.0,5,Slow,Immobile active aerobic degraders,3.929060404066933,0.021890741058346784,172.5,0.8414634146341463,4.284191326307593,4.284191326307593,0.9171066613995654,0.0051096553330669545
59,1.0,5,Slow,Immobile active nitrate reducers,2.8269520331612528,0.01575034959458611,172.5,0.8414634146341463,3.001638920409575,3.001638920409575,0.9418028310931928,0.005247249923197614
59,1.0,5,Slow,Immobile active sulphate reducers,0.003134966171100126,1.7466448875969145e-05,172.5,0.8414634146341463,0.0030923511398079123,0.0030923511398079123,1.013780786646002,0.005648274754804886
59,1.0,5,Slow,Immobile active ammonia oxidizers,0.5375610270355723,0.0029950186649495463,172.5,0.8414634146341463,0.5570738925972871,0.5570738925972871,0.9649725721829495,0.005376340023736614
59,1.0,5,Slow,Mobile active aerobic degraders,2.311867673064989,0.012880559570894871,172.5,0.8414634146341463,1.2735416801338104,1.2735416801338104,1.8153058585582234,0.010113967820465457
59,1.0,5,Slow,Mobile active nitrate reducers,2.9870936966317285,0.01664257809890141,172.5,0.8414634146341463,1.509833376107427,1.509833376107427,1.9784260593926573,0.011022791231313504
59,1.0,5,Slow,Mobile active sulphate reducers,0.007551508089512882,4.207319083626933e-05,172.5,0.8414634146341463,0.007722001427336784,0.007722001427336784,0.9779210947539667,0.0054484826546813804
59,1.0,5,Slow,Mobile active ammonia oxidizers,0.28134727476788685,0.0015675249820644994,172.5,0.8414634146341463,0.28813317456896803,0.28813317456896803,0.9764487382918245,0.005440279427766114
59,1.0,5,Slow,Immobile inactive aerobic degraders,56.460431381860616,0.31456902066039416,172.5,0.8414634146341463,53.707987746740656,53.707987746740656,1.051248310551106,0.005857024883221104
59,1.0,5,Slow,Immobile inactive nitrate reducers,18.68564158391539,0.10410696180673952,172.5,0.8414634146341463,17.95039984404896,17.95039984404896,1.040959630217384,0.005799701550450631
59,1.0,5,Slow,Immobile inactive sulphate reducers,1.5825569866181273,0.008817208604957055,172.5,0.8414634146341463,1.4919620086020235,1.4919620086020235,1.0607220408386884,0.005909807725746868
59,1.0,5,Slow,Immobile inactive ammonia oxidizers,0.7003875728692383,0.003902205978379583,172.5,0.8414634146341463,0.669099324310419,0.669099324310419,1.0467617398822893,0.005832027976416265
59,1.0,5,Slow,Mobile inactive aerobic degraders,66.21562342452013,0.3689200259947134,172.5,0.8414634146341463,28.646032183282014,28.646032183282014,2.3115111719787826,0.012878573326815475
59,1.0,5,Slow,Mobile inactive nitrate reducers,21.802248123408248,0.12147112008391173,172.5,0.8414634146341463,9.58750505655317,9.58750505655317,2.274027288101002,0.012669732048890532
59,1.0,5,Slow,Mobile inactive sulphate reducers,0.8201637688692379,0.004569538475705353,172.5,0.8414634146341463,0.7886368005175947,0.7886368005175947,1.0399765371473302,0.005794224252160556
59,1.0,5,Slow,Mobile inactive ammonia oxidizers,0.333412617176302,0.0018576067857438308,172.5,0.8414634146341463,0.36579328988849696,0.36579328988849696,0.9114782211503513,0.005078296505411776
59,1.0,5,Slow,Total,179.48503404222626,1.0,172.5,0.8414634146341463,124.13264297663513,124.13264297663513,1.4459132564833075,0.008055898722693152
60,1.0,10,Slow,Immobile active aerobic degraders,4.205039596982383,0.030949316591210318,195.0,0.9512195121951221,4.284191326307593,4.284191326307593,0.9815246978258955,0.0072240743314058616
60,1.0,10,Slow,Immobile active nitrate reducers,2.935419259849628,0.02160484292852261,195.0,0.9512195121951221,3.001638920409575,3.001638920409575,0.9779388319795269,0.007197682166772617
60,1.0,10,Slow,Immobile active sulphate reducers,0.0030582783169726888,2.250909216739491e-05,195.0,0.9512195121951221,0.0030923511398079123,0.0030923511398079123,0.9889815802621497,0.007278957385412934
60,1.0,10,Slow,Immobile active ammonia oxidizers,0.4968706360094653,0.0036569944857994634,195.0,0.9512195121951221,0.5570738925972871,0.5570738925972871,0.8919294955519604,0.006564648845324963
60,1.0,10,Slow,Mobile active aerobic degraders,1.5133767189362977,0.01113853368461463,195.0,0.9512195121951221,1.2735416801338104,1.2735416801338104,1.1883213109894353,0.008746108477144077
60,1.0,10,Slow,Mobile active nitrate reducers,1.8683654402563818,0.013751269681281215,195.0,0.9512195121951221,1.509833376107427,1.509833376107427,1.2374646565790612,0.009107806132047508
60,1.0,10,Slow,Mobile active sulphate reducers,0.007621860722870194,5.609730303027371e-05,195.0,0.9512195121951221,0.007722001427336784,0.007722001427336784,0.9870317682003942,0.007264606664236389
60,1.0,10,Slow,Mobile active ammonia oxidizers,0.2585872455376905,0.00190321597312382,195.0,0.9512195121951221,0.28813317456896803,0.28813317456896803,0.8974573855458448,0.0066053344116689455
60,1.0,10,Slow,Immobile inactive aerobic degraders,54.76423214279057,0.403067680903187,195.0,0.9512195121951221,53.707987746740656,53.707987746740656,1.0196664302716127,0.007504799524492476
60,1.0,10,Slow,Immobile inactive nitrate reducers,18.18318185216497,0.13382919204424354,195.0,0.9512195121951221,17.95039984404896,17.95039984404896,1.0129680681287545,0.007455499220459511
60,1.0,10,Slow,Immobile inactive sulphate reducers,1.4452944099245089,0.010637444244843705,195.0,0.9512195121951221,1.4919620086020235,1.4919620086020235,0.9687206521289088,0.0071298358694877545
60,1.0,10,Slow,Immobile inactive ammonia oxidizers,0.6999812014244648,0.005151899122740243,195.0,0.9512195121951221,0.669099324310419,0.669099324310419,1.0461543988941748,0.007699752391843836
60,1.0,10,Slow,Mobile inactive aerobic degraders,35.86834953135245,0.26399297310937264,195.0,0.9512195121951221,28.646032183282014,28.646032183282014,1.2521227827247021,0.00921569072534382
60,1.0,10,Slow,Mobile inactive nitrate reducers,12.429026619863766,0.09147830143021504,195.0,0.9512195121951221,9.58750505655317,9.58750505655317,1.2963775817117702,0.009541408415496853
60,1.0,10,Slow,Mobile inactive sulphate reducers,0.7924060528770612,0.005832150978288698,195.0,0.9512195121951221,0.7886368005175947,0.7886368005175947,1.004779452793723,0.007395230573137046
60,1.0,10,Slow,Mobile inactive ammonia oxidizers,0.3977659142823983,0.0029275784273595147,195.0,0.9512195121951221,0.36579328988849696,0.36579328988849696,1.0874062627109629,0.008003368318352463
60,1.0,10,Slow,Total,135.86857676129185,1.0,195.0,0.9512195121951221,124.13264297663513,124.13264297663513,1.0945434939854275,0.008055898722693152
61,10.0,2,Slow,Immobile active aerobic degraders,3.517497678858223,0.004669775635341551,125.0,0.6097560975609756,4.284191326307593,4.284191326307593,0.8210412213055482,0.0010900016548435246
61,10.0,2,Slow,Immobile active nitrate reducers,2.448041736844896,0.003249982430899077,125.0,0.6097560975609756,3.001638920409575,3.001638920409575,0.8155683617371472,0.0010827359709393745
61,10.0,2,Slow,Immobile active sulphate reducers,0.006962799286381615,9.243704880531052e-06,125.0,0.6097560975609756,0.0030923511398079123,0.0030923511398079123,2.251619874841938,0.0029892157981467925
61,10.0,2,Slow,Immobile active ammonia oxidizers,0.5333732488846362,0.0007080980940385237,125.0,0.6097560975609756,0.5570738925972871,0.5570738925972871,0.9574551167670959,0.0012711026372769062
61,10.0,2,Slow,Mobile active aerobic degraders,16.726820799187248,0.022206269159536024,125.0,0.6097560975609756,1.2735416801338104,1.2735416801338104,13.134097658609626,0.017436625362118357
61,10.0,2,Slow,Mobile active nitrate reducers,8.942653352210764,0.011872128584606371,125.0,0.6097560975609756,1.509833376107427,1.509833376107427,5.92294056663805,0.00786320449162044
61,10.0,2,Slow,Mobile active sulphate reducers,0.01471504908980585,1.9535472084443675e-05,125.0,0.6097560975609756,0.007722001427336784,0.007722001427336784,1.9056004104988717,0.0025298456971641872
61,10.0,2,Slow,Mobile active ammonia oxidizers,0.4249738283675716,0.0005641886962134074,125.0,0.6097560975609756,0.28813317456896803,0.28813317456896803,1.4749215497427879,0.001958083087993612
61,10.0,2,Slow,Immobile inactive aerobic degraders,55.347621541939745,0.0734786482174884,125.0,0.6097560975609756,53.707987746740656,53.707987746740656,1.0305286767199464,0.0013681139677765631
61,10.0,2,Slow,Immobile inactive nitrate reducers,22.287371142535353,0.02958836998323458,125.0,0.6097560975609756,17.95039984404896,17.95039984404896,1.2416086179787362,0.001648340440340883
61,10.0,2,Slow,Immobile inactive sulphate reducers,4.2823897815772485,0.005685234586860149,125.0,0.6097560975609756,1.4919620086020235,1.4919620086020235,2.870307525853068,0.003810575975850246
61,10.0,2,Slow,Immobile inactive ammonia oxidizers,3.0531747523068526,0.0040533476836267695,125.0,0.6097560975609756,0.669099324310419,0.669099324310419,4.563111396732447,0.0060579162709575194
61,10.0,2,Slow,Mobile inactive aerobic degraders,468.05019982742726,0.6213762221956426,125.0,0.6097560975609756,28.646032183282014,28.646032183282014,16.339093555182977,0.02169152845392254
61,10.0,2,Slow,Mobile inactive nitrate reducers,157.00458579431395,0.20843686515726945,125.0,0.6097560975609756,9.58750505655317,9.58750505655317,16.37595859070755,0.021740469906172354
61,10.0,2,Slow,Mobile inactive sulphate reducers,6.522221811716221,0.008658801024292945,125.0,0.6097560975609756,0.7886368005175947,0.7886368005175947,8.27024785989645,0.01097945342977913
61,10.0,2,Slow,Mobile inactive ammonia oxidizers,4.0850801568273125,0.005423289373985207,125.0,0.6097560975609756,0.36579328988849696,0.36579328988849696,11.167728522501188,0.014826104042636656
61,10.0,2,Slow,Total,753.2476833013734,1.0,125.0,0.6097560975609756,124.13264297663513,124.13264297663513,6.06808704977911,0.008055898722693152
62,10.0,5,Slow,Immobile active aerobic degraders,3.5624361822291406,0.005167339722144283,157.5,0.7682926829268293,4.284191326307593,4.284191326307593,0.8315305995681312,0.0012061412127916907
62,10.0,5,Slow,Immobile active nitrate reducers,2.501337630141581,0.0036282085161837337,157.5,0.7682926829268293,3.001638920409575,3.001638920409575,0.8333239594988568,0.00120874249447987
62,10.0,5,Slow,Immobile active sulphate reducers,0.003428243347514938,4.9726920345015125e-06,157.5,0.7682926829268293,0.0030923511398079123,0.0030923511398079123,1.1086203320777763,0.0016080618951993923
62,10.0,5,Slow,Immobile active ammonia oxidizers,0.5239116140825952,0.0007599376257872253,157.5,0.7682926829268293,0.5570738925972871,0.5570738925972871,0.9404705929404142,0.0013641594694809903
62,10.0,5,Slow,Mobile active aerobic degraders,16.13330116160618,0.023401471262151547,157.5,0.7682926829268293,1.2735416801338104,1.2735416801338104,12.668059014692838,0.018375112198677913
62,10.0,5,Slow,Mobile active nitrate reducers,10.482992436893817,0.01520565715571751,157.5,0.7682926829268293,1.509833376107427,1.509833376107427,6.943145252173797,0.010071082939575713
62,10.0,5,Slow,Mobile active sulphate reducers,0.009596809387759109,1.3920242165344456e-05,157.5,0.7682926829268293,0.007722001427336784,0.007722001427336784,1.24278782878559,0.0018026728298786863
62,10.0,5,Slow,Mobile active ammonia oxidizers,0.3286441255717119,0.0004767007063838678,157.5,0.7682926829268293,0.28813317456896803,0.28813317456896803,1.140598010150501,0.0016544457509864554
62,10.0,5,Slow,Immobile inactive aerobic degraders,59.47182929280021,0.08626432310177558,157.5,0.7682926829268293,53.707987746740656,53.707987746740656,1.1073181436854211,0.0016061730614178643
62,10.0,5,Slow,Immobile inactive nitrate reducers,20.82599182005126,0.030208253363703582,157.5,0.7682926829268293,17.95039984404896,17.95039984404896,1.1601965416361262,0.0016828735641628858
62,10.0,5,Slow,Immobile inactive sulphate reducers,2.012946393791116,0.0029197934579350947,157.5,0.7682926829268293,1.4919620086020235,1.4919620086020235,1.3491941364359925,0.0019570159569082843
62,10.0,5,Slow,Immobile inactive ammonia oxidizers,0.8211300638711002,0.0011910551597398662,157.5,0.7682926829268293,0.669099324310419,0.669099324310419,1.2272169975920477,0.001780087225416616
62,10.0,5,Slow,Mobile inactive aerobic degraders,408.21969379727483,0.5921256497569883,157.5,0.7682926829268293,28.646032183282014,28.646032183282014,14.250479479511098,0.020670424649685208
62,10.0,5,Slow,Mobile inactive nitrate reducers,160.29421641941912,0.2325079325956553,157.5,0.7682926829268293,9.58750505655317,9.58750505655317,16.719075032962426,0.024251140544299735
62,10.0,5,Slow,Mobile inactive sulphate reducers,3.189604904745663,0.00462654522892401,157.5,0.7682926829268293,0.7886368005175947,0.7886368005175947,4.044453546489684,0.005866509432336325
62,10.0,5,Slow,Mobile inactive ammonia oxidizers,1.0329071786411257,0.00149823941271012,157.5,0.7682926829268293,0.36579328988849696,0.36579328988849696,2.82374556120475,0.004095863576849158
62,10.0,5,Slow,Total,689.4139680738548,1.0,157.5,0.7682926829268293,124.13264297663513,124.13264297663513,5.5538491048129845,0.008055898722693152
63,10.0,10,Slow,Immobile active aerobic degraders,3.552800791743436,0.008526090382289143,160.0,0.7804878048780488,4.284191326307593,4.284191326307593,0.8292815425695474,0.0019901282956094088
63,10.0,10,Slow,Immobile active nitrate reducers,2.3507205973970597,0.005641311588168385,160.0,0.7804878048780488,3.001638920409575,3.001638920409575,0.7831456946448119,0.0018794104613351114
63,10.0,10,Slow,Immobile active sulphate reducers,0.005110635351545183,1.2264616417407887e-05,160.0,0.7804878048780488,0.0030923511398079123,0.0030923511398079123,1.6526698038123318,0.003966113763577874
63,10.0,10,Slow,Immobile active ammonia oxidizers,0.5546191206630935,0.0013309873048634325,160.0,0.7804878048780488,0.5570738925972871,0.5570738925972871,0.9955934536390701,0.0023892473198804404
63,10.0,10,Slow,Mobile active aerobic degraders,8.886921882484907,0.02132703284870278,160.0,0.7804878048780488,1.2735416801338104,1.2735416801338104,6.978116241591059,0.01674623860481893
63,10.0,10,Slow,Mobile active nitrate reducers,8.950713887414885,0.02148012232137021,160.0,0.7804878048780488,1.509833376107427,1.509833376107427,5.928279258530597,0.014226816456229847
63,10.0,10,Slow,Mobile active sulphate reducers,0.009619380316441706,2.308480289415503e-05,160.0,0.7804878048780488,0.007722001427336784,0.007722001427336784,1.2457107664326479,0.0029894844117008498
63,10.0,10,Slow,Mobile active ammonia oxidizers,0.3792900371265575,0.0009102286694931492,160.0,0.7804878048780488,0.28813317456896803,0.28813317456896803,1.3163705904186678,0.003159055429333339
63,10.0,10,Slow,Immobile inactive aerobic degraders,53.76553052243618,0.12902771631647408,160.0,0.7804878048780488,53.707987746740656,53.707987746740656,1.0010714007005228,0.002402393419111188
63,10.0,10,Slow,Immobile inactive nitrate reducers,24.886118021155127,0.059722259690378365,160.0,0.7804878048780488,17.95039984404896,17.95039984404896,1.3863823779616555,0.0033270712746924077
63,10.0,10,Slow,Immobile inactive sulphate reducers,2.9827515821720603,0.007158073606776947,160.0,0.7804878048780488,1.4919620086020235,1.4919620086020235,1.99921416562538,0.004797758632932015
63,10.0,10,Slow,Immobile inactive ammonia oxidizers,1.50217452264605,0.003604951839635026,160.0,0.7804878048780488,0.669099324310419,0.669099324310419,2.245069555546491,0.00538776786742436
63,10.0,10,Slow,Mobile inactive aerobic degraders,207.55107474377743,0.4980856867402114,160.0,0.7804878048780488,28.646032183282014,28.646032183282014,7.245369041542355,0.01738759781994859
63,10.0,10,Slow,Mobile inactive nitrate reducers,97.61420148661192,0.234256732435996,160.0,0.7804878048780488,9.58750505655317,9.58750505655317,10.181397653594091,0.024433544603544053
63,10.0,10,Slow,Mobile inactive sulphate reducers,2.455139768029148,0.005891899036955789,160.0,0.7804878048780488,0.7886368005175947,0.7886368005175947,3.113143802594301,0.007470991758295889
63,10.0,10,Slow,Mobile inactive ammonia oxidizers,1.250741717238956,0.003001557799373786,160.0,0.7804878048780488,0.36579328988849696,0.36579328988849696,3.4192582308445676,0.008205611973606013
63,10.0,10,Slow,Total,416.6975286965648,1.0,160.0,0.7804878048780488,124.13264297663513,124.13264297663513,3.3568730891760494,0.008055898722693152
64,0.1,2,Slow,Immobile active aerobic degraders,4.277690859346466,0.03439586192564166,205.0,1.0,4.284191326307593,4.284191326307593,0.9984826851870012,0.00802855412045436
64,0.1,2,Slow,Immobile active nitrate reducers,3.005072859826876,0.024163053049347682,205.0,1.0,3.001638920409575,3.001638920409575,1.001144021485713,0.008049953272211243
64,0.1,2,Slow,Immobile active sulphate reducers,0.003109314818722914,2.5001237046962303e-05,205.0,1.0,0.0030923511398079123,0.0030923511398079123,1.0054856897383442,0.008084863560648324
64,0.1,2,Slow,Immobile active ammonia oxidizers,0.5547881984438258,0.004460915690051684,205.0,1.0,0.5570738925972871,0.5570738925972871,0.9958969641481409,0.008007762972436609
64,0.1,2,Slow,Mobile active aerobic degraders,1.2806848729976947,0.010297672625323029,205.0,1.0,1.2735416801338104,1.2735416801338104,1.0056089195786146,0.008085854421538098
64,0.1,2,Slow,Mobile active nitrate reducers,1.5337522546964049,0.012332525307529785,205.0,1.0,1.509833376107427,1.509833376107427,1.015842065069885,0.008168136631953954
64,0.1,2,Slow,Mobile active sulphate reducers,0.007717728651297887,6.205636120001592e-05,205.0,1.0,0.007722001427336784,0.007722001427336784,0.9994466750519145,0.008036305326275799
64,0.1,2,Slow,Mobile active ammonia oxidizers,0.2869627896804555,0.0023073973356629736,205.0,1.0,0.28813317456896803,0.28813317456896803,0.9959380418785052,0.008008093268380907
64,0.1,2,Slow,Immobile inactive aerobic degraders,53.68739580382445,0.4316871681320472,205.0,1.0,53.707987746740656,53.707987746740656,0.9996165944065284,0.008037671606087024
64,0.1,2,Slow,Immobile inactive nitrate reducers,17.937274898197227,0.14422922343082278,205.0,1.0,17.95039984404896,17.95039984404896,0.9992688215323469,0.008034875249792201
64,0.1,2,Slow,Immobile inactive sulphate reducers,1.5027542383420611,0.012083277868771277,205.0,1.0,1.4919620086020235,1.4919620086020235,1.0072335821407075,0.008098917934306768
64,0.1,2,Slow,Immobile inactive ammonia oxidizers,0.6811858607061376,0.005477248258684886,205.0,1.0,0.669099324310419,0.669099324310419,1.0180638897045295,0.00818600177833059
64,0.1,2,Slow,Mobile inactive aerobic degraders,28.79641158675947,0.2315448753684479,205.0,1.0,28.646032183282014,28.646032183282014,1.0052495718260492,0.008082964994488096
64,0.1,2,Slow,Mobile inactive nitrate reducers,9.656095645178036,0.07764229428282607,205.0,1.0,9.58750505655317,9.58750505655317,1.0071541645318856,0.008098279356813134
64,0.1,2,Slow,Mobile inactive sulphate reducers,0.7885873452867358,0.006340837226590709,205.0,1.0,0.7886368005175947,0.7886368005175947,0.9999372902319212,0.008040250242480592
64,0.1,2,Slow,Mobile inactive ammonia oxidizers,0.36695460714432737,0.0029505919000052928,205.0,1.0,0.36579328988849696,0.36579328988849696,1.0031747910307058,0.008066282191520538
64,0.1,2,Slow,Total,124.3664388639002,1.0,205.0,1.0,124.13264297663513,124.13264297663513,1.0018834359895896,0.008055898722693152
65,0.1,5,Slow,Immobile active aerobic degraders,4.274176569428787,0.034229181440275584,205.0,1.0,4.284191326307593,4.284191326307593,0.9976623927093757,0.007989648181697015
65,0.1,5,Slow,Immobile active nitrate reducers,2.9889085743800767,0.02393628158289301,205.0,1.0,3.001638920409575,3.001638920409575,0.9957588682826111,0.007974404056443568
65,0.1,5,Slow,Immobile active sulphate reducers,0.003091219063802689,2.475562169409436e-05,205.0,1.0,0.0030923511398079123,0.0030923511398079123,0.9996339109130751,0.008005436826178837
65,0.1,5,Slow,Immobile active ammonia oxidizers,0.5534073060900084,0.004431889694500989,205.0,1.0,0.5570738925972871,0.5570738925972871,0.993418132574507,0.007955658582091973
65,0.1,5,Slow,Mobile active aerobic degraders,1.2807172019679205,0.01025645542895778,205.0,1.0,1.2735416801338104,1.2735416801338104,1.0056343046686593,0.008053490191133862
65,0.1,5,Slow,Mobile active nitrate reducers,1.5323513908190365,0.01227163476627573,205.0,1.0,1.509833376107427,1.509833376107427,1.0149142382649299,0.008127807319979781
