Trial,Variance,Anisotropy,Regime,Chem,Mass,Contribution,Time,fraction
70,5.0,2,Slow,Immobile active nitrate reducers,2.642352301702974,0.016909661301434432,192.5,0.9390243902439024
70,5.0,2,Slow,Immobile active sulphate reducers,0.0034106020134878,2.1826054324739288e-05,192.5,0.9390243902439024
70,5.0,2,Slow,Immobile active ammonia oxidizers,0.6077107124506347,0.0038890280868946704,192.5,0.9390243902439024
70,5.0,2,Slow,Mobile active aerobic degraders,4.490370522556098,0.028736003372991595,192.5,0.9390243902439024
70,5.0,2,Slow,Mobile active nitrate reducers,3.7433052029503253,0.023955179288163896,192.5,0.9390243902439024
70,5.0,2,Slow,Mobile active sulphate reducers,0.007310927002686377,4.6786077441400375e-05,192.5,0.9390243902439024
70,5.0,2,Slow,Mobile active ammonia oxidizers,0.280545226376045,0.0017953415048764508,192.5,0.9390243902439024
70,5.0,2,Slow,Immobile inactive aerobic degraders,53.8095411391258,0.34435268713479117,192.5,0.9390243902439024
70,5.0,2,Slow,Immobile inactive nitrate reducers,17.973643054016147,0.11502183724721848,192.5,0.9390243902439024
70,5.0,2,Slow,Immobile inactive sulphate reducers,2.04400242073016,0.01308053759961655,192.5,0.9390243902439024
70,5.0,2,Slow,Immobile inactive ammonia oxidizers,0.8288867505349716,0.005304438094708123,192.5,0.9390243902439024
70,5.0,2,Slow,Mobile inactive aerobic degraders,48.44710616765679,0.31003593116698647,192.5,0.9390243902439024
70,5.0,2,Slow,Mobile inactive nitrate reducers,16.41664336797479,0.10505786033148673,192.5,0.9390243902439024
70,5.0,2,Slow,Mobile inactive sulphate reducers,0.8259436917442813,0.005285604070453026,192.5,0.9390243902439024
70,5.0,2,Slow,Mobile inactive ammonia oxidizers,0.3303352233138376,0.002113971228806493,192.5,0.9390243902439024
70,5.0,2,Slow,Total,156.2628756779904,1.0,192.5,0.9390243902439024
71,5.0,5,Slow,Immobile active aerobic degraders,3.8464393841325237,0.012700760430386412,200.0,0.975609756097561
71,5.0,5,Slow,Immobile active nitrate reducers,2.54649158864259,0.008408394459240314,200.0,0.975609756097561
71,5.0,5,Slow,Immobile active sulphate reducers,0.0032008480281685474,1.0569048389933709e-05,200.0,0.975609756097561
71,5.0,5,Slow,Immobile active ammonia oxidizers,0.5931689910079176,0.0019586158774798023,200.0,0.975609756097561
71,5.0,5,Slow,Mobile active aerobic degraders,8.810427941743805,0.02909161523222777,200.0,0.975609756097561
71,5.0,5,Slow,Mobile active nitrate reducers,6.336007447862521,0.02092119610994326,200.0,0.975609756097561
71,5.0,5,Slow,Mobile active sulphate reducers,0.0073561845935555484,2.4289772663483495e-05,200.0,0.975609756097561
71,5.0,5,Slow,Mobile active ammonia oxidizers,0.289040141926745,0.0009543968410162251,200.0,0.975609756097561
71,5.0,5,Slow,Immobile inactive aerobic degraders,54.10234045949743,0.1786433624130145,200.0,0.975609756097561
71,5.0,5,Slow,Immobile inactive nitrate reducers,18.874103368212353,0.06232139422420059,200.0,0.975609756097561
71,5.0,5,Slow,Immobile inactive sulphate reducers,1.8393426471235563,0.006073422190631404,200.0,0.975609756097561
71,5.0,5,Slow,Immobile inactive ammonia oxidizers,0.8465289572883211,0.0027951984706314427,200.0,0.975609756097561
71,5.0,5,Slow,Mobile inactive aerobic degraders,144.9609745543499,0.478654263255824,200.0,0.975609756097561
71,5.0,5,Slow,Mobile inactive nitrate reducers,58.617477378609145,0.19355213039115954,200.0,0.975609756097561
71,5.0,5,Slow,Mobile inactive sulphate reducers,0.8329286006744171,0.0027502907380844046,200.0,0.975609756097561
71,5.0,5,Slow,Mobile inactive ammonia oxidizers,0.34528071469473093,0.0011401005451069624,200.0,0.975609756097561
71,5.0,5,Slow,Total,302.85110920838764,1.0,200.0,0.975609756097561
72,5.0,10,Slow,Immobile active aerobic degraders,3.731419518426898,0.018137129220442277,170.0,0.8292682926829268
72,5.0,10,Slow,Immobile active nitrate reducers,2.553794527635113,0.012413104750468654,170.0,0.8292682926829268
72,5.0,10,Slow,Immobile active sulphate reducers,0.0036749365410958038,1.7862585161927715e-05,170.0,0.8292682926829268
72,5.0,10,Slow,Immobile active ammonia oxidizers,0.6177178045127347,0.0030025108639991855,170.0,0.8292682926829268
72,5.0,10,Slow,Mobile active aerobic degraders,4.2513161821583525,0.020664165627045386,170.0,0.8292682926829268
72,5.0,10,Slow,Mobile active nitrate reducers,4.904960280859046,0.023841301680434517,170.0,0.8292682926829268
72,5.0,10,Slow,Mobile active sulphate reducers,0.008138911816771364,3.956041249331284e-05,170.0,0.8292682926829268
72,5.0,10,Slow,Mobile active ammonia oxidizers,0.3063845115104266,0.0014892282813457006,170.0,0.8292682926829268
72,5.0,10,Slow,Immobile inactive aerobic degraders,55.43180921426616,0.2694346968163731,170.0,0.8292682926829268
72,5.0,10,Slow,Immobile inactive nitrate reducers,19.2608587538761,0.09362031859205472,170.0,0.8292682926829268
72,5.0,10,Slow,Immobile inactive sulphate reducers,2.0827400079122866,0.010123472975779299,170.0,0.8292682926829268
72,5.0,10,Slow,Immobile inactive ammonia oxidizers,0.9383754220672379,0.004561115737127208,170.0,0.8292682926829268
72,5.0,10,Slow,Mobile inactive aerobic degraders,76.69120347184766,0.37276919964939675,170.0,0.8292682926829268
72,5.0,10,Slow,Mobile inactive nitrate reducers,33.151643998834906,0.16113858227617778,170.0,0.8292682926829268
72,5.0,10,Slow,Mobile inactive sulphate reducers,1.2582786015351752,0.006116053549771333,170.0,0.8292682926829268
72,5.0,10,Slow,Mobile inactive ammonia oxidizers,0.5414288758491048,0.0026316969819287273,170.0,0.8292682926829268
72,5.0,10,Slow,Total,205.7337450196491,1.0,170.0,0.8292682926829268
73,10.0,2,Slow,Immobile active aerobic degraders,3.484316328687299,0.01197081644254862,200.0,0.975609756097561
73,10.0,2,Slow,Immobile active nitrate reducers,2.5433690898803953,0.008738071302521671,200.0,0.975609756097561
73,10.0,2,Slow,Immobile active sulphate reducers,0.002753181131354826,9.458907529487621e-06,200.0,0.975609756097561
73,10.0,2,Slow,Immobile active ammonia oxidizers,0.5449188640751683,0.0018721387734573168,200.0,0.975609756097561
73,10.0,2,Slow,Mobile active aerobic degraders,10.423607419937351,0.035811642607164726,200.0,0.975609756097561
73,10.0,2,Slow,Mobile active nitrate reducers,6.285554751239676,0.021594830970765238,200.0,0.975609756097561
73,10.0,2,Slow,Mobile active sulphate reducers,0.006905094760633414,2.3723340276939912e-05,200.0,0.975609756097561
73,10.0,2,Slow,Mobile active ammonia oxidizers,0.2980310515736277,0.0010239239713093857,200.0,0.975609756097561
73,10.0,2,Slow,Immobile inactive aerobic degraders,56.13072176184868,0.19284430677739492,200.0,0.975609756097561
73,10.0,2,Slow,Immobile inactive nitrate reducers,19.444821963807176,0.06680518429693458,200.0,0.975609756097561
73,10.0,2,Slow,Immobile inactive sulphate reducers,1.676045863510807,0.005758270917078203,200.0,0.975609756097561
73,10.0,2,Slow,Immobile inactive ammonia oxidizers,0.749827142518934,0.002576127492453186,200.0,0.975609756097561
73,10.0,2,Slow,Mobile inactive aerobic degraders,140.75530291388336,0.48358292862928043,200.0,0.975609756097561
73,10.0,2,Slow,Mobile inactive nitrate reducers,47.513606057991026,0.16323909857462937,200.0,0.975609756097561
73,10.0,2,Slow,Mobile inactive sulphate reducers,0.8658673875598909,0.0029747986641538893,200.0,0.975609756097561
73,10.0,2,Slow,Mobile inactive ammonia oxidizers,0.34191075558927964,0.001174678332502139,200.0,0.975609756097561
73,10.0,2,Slow,Total,291.0675596279946,1.0,200.0,0.975609756097561
74,10.0,5,Slow,Immobile active aerobic degraders,3.8589812983536906,0.013822086948377556,127.5,0.6219512195121951
74,10.0,5,Slow,Immobile active nitrate reducers,2.49897083305479,0.008950805786666703,127.5,0.6219512195121951
74,10.0,5,Slow,Immobile active sulphate reducers,0.004406589586599377,1.5783508574601345e-05,127.5,0.6219512195121951
74,10.0,5,Slow,Immobile active ammonia oxidizers,0.49702075279663277,0.0017802273525486974,127.5,0.6219512195121951
74,10.0,5,Slow,Mobile active aerobic degraders,3.08831823050415,0.011061728421565274,127.5,0.6219512195121951
74,10.0,5,Slow,Mobile active nitrate reducers,5.030617776190774,0.018018650760558728,127.5,0.6219512195121951
74,10.0,5,Slow,Mobile active sulphate reducers,0.010047212252585183,3.5987072910480956e-05,127.5,0.6219512195121951
74,10.0,5,Slow,Mobile active ammonia oxidizers,0.3526809294023293,0.001263231431910093,127.5,0.6219512195121951
74,10.0,5,Slow,Immobile inactive aerobic degraders,58.02419491396343,0.2078308769085155,127.5,0.6219512195121951
74,10.0,5,Slow,Immobile inactive nitrate reducers,21.495036955479616,0.07699085504352633,127.5,0.6219512195121951
74,10.0,5,Slow,Immobile inactive sulphate reducers,2.19841826401254,0.007874287550200382,127.5,0.6219512195121951
74,10.0,5,Slow,Immobile inactive ammonia oxidizers,1.3460448915976435,0.004821259314218329,127.5,0.6219512195121951
74,10.0,5,Slow,Mobile inactive aerobic degraders,116.58932499288457,0.417599273671473,127.5,0.6219512195121951
74,10.0,5,Slow,Mobile inactive nitrate reducers,60.23957531653899,0.21576591939270548,127.5,0.6219512195121951
74,10.0,5,Slow,Mobile inactive sulphate reducers,2.5291931525102553,0.009059055994428347,127.5,0.6219512195121951
74,10.0,5,Slow,Mobile inactive ammonia oxidizers,1.4266501135006295,0.005109970841820613,127.5,0.6219512195121951
74,10.0,5,Slow,Total,279.1894822226292,1.0,127.5,0.6219512195121951
75,10.0,10,Slow,Immobile active aerobic degraders,3.6031321771477485,0.0052404992302306054,125.0,0.6097560975609756
75,10.0,10,Slow,Immobile active nitrate reducers,2.142998017377281,0.003116838047651463,125.0,0.6097560975609756
75,10.0,10,Slow,Immobile active sulphate reducers,0.006560034987696302,9.541103854403126e-06,125.0,0.6097560975609756
75,10.0,10,Slow,Immobile active ammonia oxidizers,0.5685609490183912,0.0008269314222129585,125.0,0.6097560975609756
75,10.0,10,Slow,Mobile active aerobic degraders,19.53733780836825,0.028415666900834524,125.0,0.6097560975609756
75,10.0,10,Slow,Mobile active nitrate reducers,13.293289152398412,0.019334142669593254,125.0,0.6097560975609756
75,10.0,10,Slow,Mobile active sulphate reducers,0.012974433609422987,1.887038998294044e-05,125.0,0.6097560975609756
75,10.0,10,Slow,Mobile active ammonia oxidizers,0.41739312167863163,0.0006070685795911963,125.0,0.6097560975609756
75,10.0,10,Slow,Immobile inactive aerobic degraders,53.173209368919586,0.07733664741305646,125.0,0.6097560975609756
75,10.0,10,Slow,Immobile inactive nitrate reducers,23.919637187598475,0.034789409354455965,125.0,0.6097560975609756
75,10.0,10,Slow,Immobile inactive sulphate reducers,4.016877773597966,0.005842262744059024,125.0,0.6097560975609756
75,10.0,10,Slow,Immobile inactive ammonia oxidizers,2.638535528148024,0.003837562077764662,125.0,0.6097560975609756
75,10.0,10,Slow,Mobile inactive aerobic degraders,380.2864203152057,0.5530995242329875,125.0,0.6097560975609756
75,10.0,10,Slow,Mobile inactive nitrate reducers,175.61472547383508,0.2554191154850476,125.0,0.6097560975609756
75,10.0,10,Slow,Mobile inactive sulphate reducers,5.136957785022125,0.007471339377687138,125.0,0.6097560975609756
75,10.0,10,Slow,Mobile inactive ammonia oxidizers,3.186529964138024,0.004634580970990374,125.0,0.6097560975609756
75,10.0,10,Slow,Total,687.5551390910508,1.0,125.0,0.6097560975609756
76,5.0,2,Slow,Immobile active aerobic degraders,3.775948058500865,0.015761937767477613,187.5,0.9146341463414634
76,5.0,2,Slow,Immobile active nitrate reducers,2.764542216596204,0.0115400269544105,187.5,0.9146341463414634
76,5.0,2,Slow,Immobile active sulphate reducers,0.0028358884058352746,1.1837847310334407e-05,187.5,0.9146341463414634
76,5.0,2,Slow,Immobile active ammonia oxidizers,0.5343167350180807,0.002230398033817362,187.5,0.9146341463414634
76,5.0,2,Slow,Mobile active aerobic degraders,4.992102755523262,0.020838531606457246,187.5,0.9146341463414634
76,5.0,2,Slow,Mobile active nitrate reducers,4.295894976188314,0.017932351881234015,187.5,0.9146341463414634
76,5.0,2,Slow,Mobile active sulphate reducers,0.0077385783230749915,3.230314295835045e-05,187.5,0.9146341463414634
76,5.0,2,Slow,Mobile active ammonia oxidizers,0.3277969683703735,0.001368322692943227,187.5,0.9146341463414634
76,5.0,2,Slow,Immobile inactive aerobic degraders,57.61565346683001,0.24050498849745294,187.5,0.9146341463414634
76,5.0,2,Slow,Immobile inactive nitrate reducers,20.197427259365426,0.08431010877084627,187.5,0.9146341463414634
76,5.0,2,Slow,Immobile inactive sulphate reducers,1.516647830613634,0.006330942150407377,187.5,0.9146341463414634
76,5.0,2,Slow,Immobile inactive ammonia oxidizers,0.6349975702183898,0.002650669985183924,187.5,0.9146341463414634
76,5.0,2,Slow,Mobile inactive aerobic degraders,107.12792987803346,0.44718405490107777,187.5,0.9146341463414634
76,5.0,2,Slow,Mobile inactive nitrate reducers,33.996116362559526,0.14190996860675376,187.5,0.9146341463414634
76,5.0,2,Slow,Mobile inactive sulphate reducers,1.3183750667039194,0.00550329226822879,187.5,0.9146341463414634
76,5.0,2,Slow,Mobile inactive ammonia oxidizers,0.4528340461517704,0.0018902648934405765,187.5,0.9146341463414634
76,5.0,2,Slow,Total,239.56115765740213,1.0,187.5,0.9146341463414634
77,5.0,5,Slow,Immobile active aerobic degraders,3.7999585350741647,0.015937472661636684,187.5,0.9146341463414634
77,5.0,5,Slow,Immobile active nitrate reducers,2.8261676502036215,0.01185327925201771,187.5,0.9146341463414634
77,5.0,5,Slow,Immobile active sulphate reducers,0.003068580767327848,1.2869988353269545e-05,187.5,0.9146341463414634
77,5.0,5,Slow,Immobile active ammonia oxidizers,0.5107759470506376,0.0021422543475680964,187.5,0.9146341463414634
77,5.0,5,Slow,Mobile active aerobic degraders,5.036303177002313,0.02112284738328645,187.5,0.9146341463414634
77,5.0,5,Slow,Mobile active nitrate reducers,3.900486195825605,0.016359097484691,187.5,0.9146341463414634
77,5.0,5,Slow,Mobile active sulphate reducers,0.007314253932614431,3.067684055374461e-05,187.5,0.9146341463414634
77,5.0,5,Slow,Mobile active ammonia oxidizers,0.28044927243443185,0.0011762372065758399,187.5,0.9146341463414634
77,5.0,5,Slow,Immobile inactive aerobic degraders,54.18390720278012,0.22725367442150604,187.5,0.9146341463414634
77,5.0,5,Slow,Immobile inactive nitrate reducers,20.511148585678622,0.08602616760833705,187.5,0.9146341463414634
77,5.0,5,Slow,Immobile inactive sulphate reducers,1.564131382606066,0.006560150833068403,187.5,0.9146341463414634
77,5.0,5,Slow,Immobile inactive ammonia oxidizers,0.749318918073794,0.003142731601258168,187.5,0.9146341463414634
77,5.0,5,Slow,Mobile inactive aerobic degraders,107.4628921584957,0.4507119985936925,187.5,0.9146341463414634
77,5.0,5,Slow,Mobile inactive nitrate reducers,36.41695269464889,0.15273697926805285,187.5,0.9146341463414634
77,5.0,5,Slow,Mobile inactive sulphate reducers,0.8236126523292091,0.00345432825361571,187.5,0.9146341463414634
77,5.0,5,Slow,Mobile inactive ammonia oxidizers,0.35269261036478217,0.0014792342557865012,187.5,0.9146341463414634
77,5.0,5,Slow,Total,238.4291798172679,1.0,187.5,0.9146341463414634
78,5.0,10,Slow,Immobile active aerobic degraders,3.873320737371767,0.011195742574451037,182.5,0.8902439024390244
78,5.0,10,Slow,Immobile active nitrate reducers,2.433477795450587,0.00703391038486375,182.5,0.8902439024390244
78,5.0,10,Slow,Immobile active sulphate reducers,0.0028294753217621193,8.178531929350573e-06,182.5,0.8902439024390244
78,5.0,10,Slow,Immobile active ammonia oxidizers,0.5007250088962338,0.001447333871967409,182.5,0.8902439024390244
78,5.0,10,Slow,Mobile active aerobic degraders,4.797417995294732,0.01386682398365079,182.5,0.8902439024390244
78,5.0,10,Slow,Mobile active nitrate reducers,5.673714958172687,0.016399739763254404,182.5,0.8902439024390244
78,5.0,10,Slow,Mobile active sulphate reducers,0.007812162904927723,2.258087330319931e-05,182.5,0.8902439024390244
78,5.0,10,Slow,Mobile active ammonia oxidizers,0.285841731877603,0.0008262188091628047,182.5,0.8902439024390244
78,5.0,10,Slow,Immobile inactive aerobic degraders,59.826233338454706,0.1729263216427747,182.5,0.8902439024390244
78,5.0,10,Slow,Immobile inactive nitrate reducers,20.021982121388554,0.05787306883690485,182.5,0.8902439024390244
78,5.0,10,Slow,Immobile inactive sulphate reducers,1.3477641747026303,0.0038956806766477234,182.5,0.8902439024390244
78,5.0,10,Slow,Immobile inactive ammonia oxidizers,0.48752833028284936,0.0014091891825365336,182.5,0.8902439024390244
78,5.0,10,Slow,Mobile inactive aerobic degraders,173.35426874118573,0.5010764402447769,182.5,0.8902439024390244
78,5.0,10,Slow,Mobile inactive nitrate reducers,71.91177828021421,0.20785930530570526,182.5,0.8902439024390244
78,5.0,10,Slow,Mobile inactive sulphate reducers,1.138872136968007,0.0032918831502088785,182.5,0.8902439024390244
78,5.0,10,Slow,Mobile inactive ammonia oxidizers,0.3001519532811823,0.000867582167862241,182.5,0.8902439024390244
78,5.0,10,Slow,Total,345.9637189417682,1.0,182.5,0.8902439024390244
79,5.0,2,Slow,Immobile active aerobic degraders,3.9798916055573805,0.027184285537693063,200.0,0.975609756097561
79,5.0,2,Slow,Immobile active nitrate reducers,3.110592073913724,0.021246614608920505,200.0,0.975609756097561
79,5.0,2,Slow,Immobile active sulphate reducers,0.0030804333337227587,2.104061809291904e-05,200.0,0.975609756097561
79,5.0,2,Slow,Immobile active ammonia oxidizers,0.5145599307826099,0.003514654536097861,200.0,0.975609756097561
79,5.0,2,Slow,Mobile active aerobic degraders,1.9941350754648568,0.013620757212701482,200.0,0.975609756097561
79,5.0,2,Slow,Mobile active nitrate reducers,2.6958322182373124,0.018413635356285585,200.0,0.975609756097561
79,5.0,2,Slow,Mobile active sulphate reducers,0.007616875447925355,5.202637096757014e-05,200.0,0.975609756097561
79,5.0,2,Slow,Mobile active ammonia oxidizers,0.28648703588515684,0.0019568234912414723,200.0,0.975609756097561
79,5.0,2,Slow,Immobile inactive aerobic degraders,49.823737284491,0.34031647972656826,200.0,0.975609756097561
79,5.0,2,Slow,Immobile inactive nitrate reducers,23.809100241256182,0.16262588117980173,200.0,0.975609756097561
79,5.0,2,Slow,Immobile inactive sulphate reducers,1.4388415500587952,0.00982787558477169,200.0,0.975609756097561
79,5.0,2,Slow,Immobile inactive ammonia oxidizers,0.5827956609011523,0.003980732448578002,200.0,0.975609756097561
79,5.0,2,Slow,Mobile inactive aerobic degraders,38.61511790239986,0.2637570303836222,200.0,0.975609756097561
79,5.0,2,Slow,Mobile inactive nitrate reducers,18.42443231236734,0.125846399472266,200.0,0.975609756097561
79,5.0,2,Slow,Mobile inactive sulphate reducers,0.8107029673304782,0.005537432456550613,200.0,0.975609756097561
79,5.0,2,Slow,Mobile inactive ammonia oxidizers,0.3072043215572773,0.002098331015841004,200.0,0.975609756097561
79,5.0,2,Slow,Total,146.40412748898478,1.0,200.0,0.975609756097561
80,5.0,5,Slow,Immobile active aerobic degraders,4.002469996378516,0.014929065620655881,155.0,0.7560975609756098
80,5.0,5,Slow,Immobile active nitrate reducers,2.6041118502356646,0.009713241256242316,155.0,0.7560975609756098
80,5.0,5,Slow,Immobile active sulphate reducers,0.004988512031769172,1.8606966083218158e-05,155.0,0.7560975609756098
80,5.0,5,Slow,Immobile active ammonia oxidizers,0.5255524817302702,0.0019602913935517115,155.0,0.7560975609756098
80,5.0,5,Slow,Mobile active aerobic degraders,2.7098604133355892,0.01010767950043585,155.0,0.7560975609756098
80,5.0,5,Slow,Mobile active nitrate reducers,4.691252249416345,0.017498198047194748,155.0,0.7560975609756098
80,5.0,5,Slow,Mobile active sulphate reducers,0.010982264653851936,4.09634425315152e-05,155.0,0.7560975609756098
80,5.0,5,Slow,Mobile active ammonia oxidizers,0.3512939851280711,0.001310313621554681,155.0,0.7560975609756098
80,5.0,5,Slow,Immobile inactive aerobic degraders,56.340445331056124,0.21014778529392072,155.0,0.7560975609756098
80,5.0,5,Slow,Immobile inactive nitrate reducers,21.34386911224481,0.07961184540139113,155.0,0.7560975609756098
80,5.0,5,Slow,Immobile inactive sulphate reducers,2.4749280035301084,0.009231390267642524,155.0,0.7560975609756098
80,5.0,5,Slow,Immobile inactive ammonia oxidizers,1.4757002100939096,0.005504307413382588,155.0,0.7560975609756098
80,5.0,5,Slow,Mobile inactive aerobic degraders,107.86531413445637,0.40233364756338064,155.0,0.7560975609756098
80,5.0,5,Slow,Mobile inactive nitrate reducers,59.25607325779845,0.22102297003812552,155.0,0.7560975609756098
80,5.0,5,Slow,Mobile inactive sulphate reducers,2.8406964771956718,0.01059569319814822,155.0,0.7560975609756098
80,5.0,5,Slow,Mobile inactive ammonia oxidizers,1.6016246610054234,0.00597400097575883,155.0,0.7560975609756098
80,5.0,5,Slow,Total,268.0991629402909,1.0,155.0,0.7560975609756098
81,5.0,10,Slow,Immobile active aerobic degraders,3.70022340588911,0.01404374798140513,150.0,0.7317073170731707
81,5.0,10,Slow,Immobile active nitrate reducers,2.5989705920768222,0.009864076841446799,150.0,0.7317073170731707
81,5.0,10,Slow,Immobile active sulphate reducers,0.004044694106695707,1.535114463788983e-05,150.0,0.7317073170731707
81,5.0,10,Slow,Immobile active ammonia oxidizers,0.5471387271850692,0.0020765985057076743,150.0,0.7317073170731707
81,5.0,10,Slow,Mobile active aerobic degraders,7.032891215037175,0.026692483390982614,150.0,0.7317073170731707
81,5.0,10,Slow,Mobile active nitrate reducers,4.587277045021792,0.017410452200977596,150.0,0.7317073170731707
81,5.0,10,Slow,Mobile active sulphate reducers,0.007511382629774013,2.850853936996356e-05,150.0,0.7317073170731707
81,5.0,10,Slow,Mobile active ammonia oxidizers,0.2900937850308282,0.00110101568501536,150.0,0.7317073170731707
81,5.0,10,Slow,Immobile inactive aerobic degraders,53.936476354607265,0.20470933720476592,150.0,0.7317073170731707
81,5.0,10,Slow,Immobile inactive nitrate reducers,20.33770852311477,0.07718929958751211,150.0,0.7317073170731707
81,5.0,10,Slow,Immobile inactive sulphate reducers,2.3535909255827456,0.008932768155998382,150.0,0.7317073170731707
81,5.0,10,Slow,Immobile inactive ammonia oxidizers,1.12681176819252,0.004276677043281069,150.0,0.7317073170731707
81,5.0,10,Slow,Mobile inactive aerobic degraders,124.5744768161295,0.4728072782137167,150.0,0.7317073170731707
81,5.0,10,Slow,Mobile inactive nitrate reducers,40.87047694327445,0.15511892529452762,150.0,0.7317073170731707
81,5.0,10,Slow,Mobile inactive sulphate reducers,1.0868139196197129,0.0041248700728530405,150.0,0.7317073170731707
81,5.0,10,Slow,Mobile inactive ammonia oxidizers,0.42383392885770005,0.0016086101378022333,150.0,0.7317073170731707
81,5.0,10,Slow,Total,263.4783400263559,1.0,150.0,0.7317073170731707
82,5.0,2,Slow,Immobile active aerobic degraders,3.9540727907844517,0.024837279587876532,185.0,0.902439024390244
82,5.0,2,Slow,Immobile active nitrate reducers,2.832649458954495,0.01779312377619182,185.0,0.902439024390244
82,5.0,2,Slow,Immobile active sulphate reducers,0.0029439007055383406,1.849194204841553e-05,185.0,0.902439024390244
82,5.0,2,Slow,Immobile active ammonia oxidizers,0.5749265763313536,0.0036113680436342,185.0,0.902439024390244
82,5.0,2,Slow,Mobile active aerobic degraders,3.577102060892433,0.022469359746695144,185.0,0.902439024390244
82,5.0,2,Slow,Mobile active nitrate reducers,2.8604280540329796,0.017967613414857746,185.0,0.902439024390244
82,5.0,2,Slow,Mobile active sulphate reducers,0.007369513467740554,4.6291172699575026e-05,185.0,0.902439024390244
82,5.0,2,Slow,Mobile active ammonia oxidizers,0.2871088432905886,0.0018034575968302934,185.0,0.902439024390244
82,5.0,2,Slow,Immobile inactive aerobic degraders,54.15335184697097,0.34016114816566845,185.0,0.902439024390244
82,5.0,2,Slow,Immobile inactive nitrate reducers,19.369708788303413,0.12166970568475473,185.0,0.902439024390244
82,5.0,2,Slow,Immobile inactive sulphate reducers,1.5804513992140339,0.00992751407329099,185.0,0.902439024390244
82,5.0,2,Slow,Immobile inactive ammonia oxidizers,0.6096129262827995,0.0038292483450881533,185.0,0.902439024390244
82,5.0,2,Slow,Mobile inactive aerobic degraders,51.45128709914688,0.3231882847012764,185.0,0.902439024390244
82,5.0,2,Slow,Mobile inactive nitrate reducers,16.806553906477756,0.10556939651105726,185.0,0.902439024390244
82,5.0,2,Slow,Mobile inactive sulphate reducers,0.8124896452887619,0.005103606724014829,185.0,0.902439024390244
82,5.0,2,Slow,Mobile inactive ammonia oxidizers,0.3190526090088495,0.0020041105140156316,185.0,0.902439024390244
82,5.0,2,Slow,Total,159.19910941915302,1.0,185.0,0.902439024390244
83,5.0,5,Slow,Immobile active aerobic degraders,4.051792750986711,0.027839244562237415,195.0,0.951219512195122
83,5.0,5,Slow,Immobile active nitrate reducers,2.8378678845857053,0.019498553585955588,195.0,0.951219512195122
83,5.0,5,Slow,Immobile active sulphate reducers,0.0030324020520267666,2.0835167918409808e-05,195.0,0.951219512195122
83,5.0,5,Slow,Immobile active ammonia oxidizers,0.5210684951512882,0.00358018145589039,195.0,0.951219512195122
83,5.0,5,Slow,Mobile active aerobic degraders,2.082441279445237,0.014308133615880661,195.0,0.951219512195122
83,5.0,5,Slow,Mobile active nitrate reducers,2.5622178874146524,0.017604604868327767,195.0,0.951219512195122
83,5.0,5,Slow,Mobile active sulphate reducers,0.007556262294436122,5.191791557946602e-05,195.0,0.951219512195122
83,5.0,5,Slow,Mobile active ammonia oxidizers,0.2730728369034292,0.0018762414459641916,195.0,0.951219512195122
83,5.0,5,Slow,Immobile inactive aerobic degraders,55.0901983430117,0.378516276351939,195.0,0.951219512195122
83,5.0,5,Slow,Immobile inactive nitrate reducers,18.590631047931428,0.12773336547967593,195.0,0.951219512195122
83,5.0,5,Slow,Immobile inactive sulphate reducers,1.4643322009632525,0.010061201243091192,195.0,0.951219512195122
83,5.0,5,Slow,Immobile inactive ammonia oxidizers,0.6462240008161451,0.004440105678240101,195.0,0.951219512195122
83,5.0,5,Slow,Mobile inactive aerobic degraders,41.13151817051295,0.2826083326414386,195.0,0.951219512195122
83,5.0,5,Slow,Mobile inactive nitrate reducers,15.106616573951717,0.10379523809745082,195.0,0.951219512195122
83,5.0,5,Slow,Mobile inactive sulphate reducers,0.8091559030461286,0.005559585708917006,195.0,0.951219512195122
83,5.0,5,Slow,Mobile inactive ammonia oxidizers,0.3647559750741305,0.0025061821814931716,195.0,0.951219512195122
83,5.0,5,Slow,Total,145.54248201414097,1.0,195.0,0.951219512195122
84,5.0,10,Slow,Immobile active aerobic degraders,4.075289413340494,0.024677956479505696,177.5,0.8658536585365854
84,5.0,10,Slow,Immobile active nitrate reducers,2.7680275639660477,0.016761819058547192,177.5,0.8658536585365854
84,5.0,10,Slow,Immobile active sulphate reducers,0.0029847345070081557,1.80740901555872e-05,177.5,0.8658536585365854
84,5.0,10,Slow,Immobile active ammonia oxidizers,0.5159077654310645,0.003124084719252088,177.5,0.8658536585365854
84,5.0,10,Slow,Mobile active aerobic degraders,1.8918149124672776,0.011455904438178044,177.5,0.8658536585365854
84,5.0,10,Slow,Mobile active nitrate reducers,2.8161066096515066,0.017052962208557086,177.5,0.8658536585365854
84,5.0,10,Slow,Mobile active sulphate reducers,0.007636076319164388,4.624033779334883e-05,177.5,0.8658536585365854
84,5.0,10,Slow,Mobile active ammonia oxidizers,0.27419025333707386,0.0016603618670141323,177.5,0.8658536585365854
84,5.0,10,Slow,Immobile inactive aerobic degraders,57.061191509310014,0.3455346253755353,177.5,0.8658536585365854
84,5.0,10,Slow,Immobile inactive nitrate reducers,18.31406892784377,0.11090103060767209,177.5,0.8658536585365854
84,5.0,10,Slow,Immobile inactive sulphate reducers,1.4027951925049214,0.00849464055165593,177.5,0.8658536585365854
